source_text	important_entities	informal_paraphrase	source_text_inform_score	informal_paraphrase_inform_score	informal_increase	is_manual_rewrite
Please book an appointment to see Dr. Beatrice Burke in the afternoon 12.	['Dr. Beatrice Burke', 'afternoon 12']	plz  book the vizit to dr. beatrice burke in the afternoon 12.	0.0030563299078494	0.7694954872131348	0.7664391573052853	1
Please confirm you're booking a table for 2 at Sir and Star At The Olema in Olema, California on March 6th at 7:30 pm.	['Sir and Star At The Olema', 'Olema, California', '7:30 pm', 'March 6th']	hey dude plz confirm you're booking a table for two at sir and star at the olema in olema, california on march 6th at 7:30 pm.	0.0073722503148019	0.7754496335983276	0.7680773832835257	1
I'm on Oakland. Can you show me movies from here?	['Oakland']	i am in oakland now. plz  show me movies around me?	0.0078495880588889	0.7769783735275269	0.7691287854686379	1
The city is San Jose.	['San Jose']	the city's san jose	0.0106852864846587	0.7798704504966736	0.7691851640120149	1
There are 10 hotels meeting your criteria out of which I recommend Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza rated at 4.5.	['Ac Hotel By Marriott Atlanta Buckhead At Phipps Plaza', '4.5']	10 hotels which looks ok for u - ac hotel by marriott atlanta buckhead at phipps plaza with rating 4.5.	0.0066077504307031	0.7792338728904724	0.7726261224597692	1
Sure, could you help me search for an expensive priced restaurant which serves fish?	['fish']	yeah, help me to find an expensive restaurant where i can eat some fish	0.0046706679277122	0.7788422703742981	0.7741716024465859	1
I intend to depart from Vancouver on the 7th, and will be travelling in a group of two.	['Vancouver', 'the 7th']	i'm gonna depart from vancouver on the 7th, there will be two os us.	0.0690445676445961	0.8484402894973755	0.7793957218527794	1
I would like you to confirm the following: checking in next Thursday and checking out March 13th.	['next Thursday', 'March 13th']	i wanna confirm the following - check in next thursday and checking out march 13	0.0035462453961372	0.7863489389419556	0.7828026935458183	1
Sounds great. That's all.	[]	cool, that's it	0.1005144715309143	0.8836274147033691	0.7831129431724548	1
Do you want to schedule a visitation to the property?	[]	you wanna schedule a visit to the property?	0.0028918320313096	0.7871205806732178	0.7842287486419082	1
No, they are moderate priced.	[]	no, they price is ok	0.0074798865243792	0.7942653298377991	0.7867854433134198	1
It should be in Campbell.	['Campbell']	it is Campbell i think	0.0202526655048131	0.8078044056892395	0.7875517401844263	1
Please confirm the following information: booking 3 rooms for 1 day at the Best Western Mission bay in San Diego for a march 4th check in	['Best Western Mission bay', 'march 4th', '1', 'San Diego']	hey plz confirm  booking 3 rooms 4 one day at the best western mission bay in san diego from a march 4th	0.0043090423569083	0.7938887476921082	0.7895797053351998	1
I want it at 09:30 in Anaheim, CA.	['Anaheim, CA', '09:30']	i wanna have it at 09:30 in Anaheim	0.0936164781451225	0.8856590390205383	0.7920425608754158	1
Would you want to see this Museum called the Benjamin Franklin Museum?	['Benjamin Franklin Museum']	would u like to see this museum called the Benjamin Franklin Museum?	0.1906978785991668	0.9852178692817688	0.7945199906826019	1
Dear, Sir or Madam, what is your destination and the departure city?	[]	what is ur destination and departure city?	0.0040099429897964	0.8018215894699097	0.7978116464801133	1
I have confirmed your reservation. Enjoy!	[]	i've confirmed your reservation. Enjoy :)	0.0032323109917342	0.8042047023773193	0.8009723913855851	0
Find me some attractions in SF.	['SF']	find me some cool stuff  in SF	0.0660427808761596	0.8677511811256409	0.8017084002494812	1
It's Okay, please tell me the contact number of that restaurant.	[]	it's ok tell me the number of that restaurant.	0.012818100862205	0.8151719570159912	0.8023538561537862	0
I am moving on 13th of this month.	['13th of this month']	13th of this month i'm moving on.	0.0987230911850929	0.9032018184661864	0.8044787272810936	0
Are there any other avaliable flights. I'd like to travel in Economy Class, and I prefer to fly with United Airlines.	[]	there are any other flights out there. i wanna go in economy class and fly with united airlines	0.0034811606165021	0.8084194660186768	0.8049383054021746	0
Confirming that I am ordering 2 tickets to Carbon Leaf for tomorrow?	['tomorrow']	i'm getting 2 tickets to carbon leaf for tomorrow?	0.0403730608522892	0.8453472256660461	0.8049741648137569	0
Sure, so, where are you planning to visit?	[]	yea, so where are you going to go?	0.1385419517755508	0.9437069296836852	0.8051649779081345	0
I want three tickets to go see Mandy Harvey in Napa.	['Mandy Harvey', 'Napa']	i wanna three tickets to see mandy harvey in napa	0.0771457031369209	0.8831650614738464	0.8060193583369255	1
Let's confirm the details. You are going to American Folk Art Museum and it's just for 1 person. You are fine if it is Shared.	['American Folk Art Museum']	let me know if it's true you're going to american folk art museum and its just for 1 person. if it's shared then you're fine.	0.004011589102447	0.8102055191993713	0.8061939300969243	0
When are you planning to visit?	[]	when are you gonna go?	0.0364178977906703	0.8426231145858765	0.8062052167952061	0
Thank you. I'd also like to add the event to my calendar. Make the title out of office and the time 5:30 pm.	['out of office', ' 5:30 pm']	thanks :) Thanks i want to add it to my calendar too. make the title out of office and it's at 5:30 pm.	0.0044507491402328	0.8110650181770325	0.8066142690367997	0
I want to book a room at Ny Moore Hostel for two days. I will check in on Next Friday.	['Ny Moore Hostel', ' two', ' Next Friday']	I wanna book a room at Ny Moore Hostel for 2 days. i'll check in on next friday	0.0043661757372319	0.8110328912734985	0.8066667155362666	0
I would like to pick up the car around 3:30 in the afternoon and I need it until the 11th of March. I will pick it up at New York City.	['3:30 in the afternoon', ' New York City', ' 11th of March']	i wanna pick up the car around 3:30 in the afternoon and i need it till the 11th of march i'll pick it up at new york city.	0.0036484443116933	0.8111595511436462	0.8075111068319529	0
That does sound very good.	[]	it sounds ok	0.0062812049873173	0.8153314590454102	0.8090502540580928	1
That's right. Can you give me their phone number in case I have to cancel and do they have live music or any other kind of entertainment?	[]	thats right. give me their phone number if i have to cancel and do they have live music or something?	0.0069425553083419	0.8160284161567688	0.8090858608484268	0
No live music is featured.	[]	no live music is on there.	0.0090214218944311	0.818372905254364	0.8093514833599329	0
Brentwood, please. I'd like to watch an Adventure movie at AMC Brentwood.	['Adventure', ' Brentwood', ' AMC Brentwood']	Brentwood, please I wanna watch an adventure movie at AMC Brentwood!	0.0036834944039583	0.813099205493927	0.8094157110899687	0
Please tell me some attractions that do not charge an entrance fee that I may see while in San Francisco.	['San Francisco']	tell me some things that don't charge an entrance fee i might see in San Francisco.	0.00344720762223	0.8134884238243103	0.8100412162020802	0
I want to rent the car from the 1st to next Wednesday, and I'd like to pick it at at 1 in the afternoon.	['the 1st', ' next Wednesday', ' 1 in the afternoon']	i want to rent the car from 1st to next wednesday and i wanna pick it at 1 in the afternoon	0.0917834565043449	0.9027151465415956	0.8109316900372505	0
I'd like to eat some Afghan food in Oakland.	['Oakland', 'Afghan']	i wanna eat some afghan food in oakland	0.0332133024930954	0.8445716500282288	0.8113583475351334	1
I see, thank you.	[]	i see thanks	0.0553185865283012	0.8677074909210205	0.8123889043927193	0
I would like to pick the car up at about twelve in the afternoon in New York.	['New York', ' twelve in the afternoon']	i wanna pick the car up at about 12 in the afternoon in new york	0.0039399317465722	0.8168560862541199	0.8129161545075476	0
That suits me well. Can you tell me the time when the flight will arrive in the destination? Can you check if the ticket is refundable?	[]	i think thats what I like. can u tell me when the flight will come? can you check if the ticket is refundable.	0.0029383986257016	0.8164586424827576	0.8135202438570559	0
I will be traveling to Las Vegas.	['Las Vegas']	i'm going to las vegas	0.0144713427871465	0.8281539082527161	0.8136825654655695	0
Yes, actually i want to go to Venice On The Beach. I will require 3 days stay, with a check in on Wednesday next week.	['Venice On The Beach', ' 3', ' Wednesday next week']	yes i really want to go to venice on the beach i'll need 3 days stay and check in on wednesday next week.	0.0039564482867717	0.818257749080658	0.8143013007938862	0
Yes, sir. This works for me.	[]	Sure, that's ok	0.0035599945113062	0.8182373046875	0.8146773101761937	1
i am interested in Electronica events, i am looking for Concert on the 2nd.	['the 2nd', ' Electronica']	i like electronica, i'm looking for concert on the 2nd	0.0358807817101478	0.8505677580833435	0.8146869763731956	0
I want to travel economy and I need 2 tickets. I will be leaving from Chi-town going to CDMX.	['Chi-town', ' CDMX']	i want to travel economy and i need 2 tickets i'm going to cdmx from chi-town	0.063502661883831	0.8782047033309937	0.8147020414471626	0
What else do you have?	[]	have anything else?	0.0171489585191011	0.8323149085044861	0.8151659499853849	1
Can you tell me their rating?	[]	what abut their rating?	0.0417388677597045	0.8571639060974121	0.8154250383377075	1
I want to find an expensive barbecue restaurant.	['barbecue']	I wanna find an expensive barbecue restaurant	0.0147776156663894	0.830779492855072	0.8160018771886826	1
Reservation placed successfully and yes, they serve Italian food.	['Italian']	Reservation- Yes, they serve Italian food!	0.0296009164303541	0.8460318446159363	0.8164309281855822	0
Can you look up Damien Jurado?	['Damien Jurado']	plz check  Damien Jurado	0.0599880553781986	0.8764696717262268	0.8164816163480282	1
Okay, great! Thank you. Now that that's out of the way, I want to relax and watch a movie by Max Minghella.	['Max Minghella']	ok, good luck! thanks :) Thanks Now thats out of the way, I want to relax and watch a movie by Max Minghella.	0.0187825839966535	0.8352834582328796	0.8165008742362261	0
Could you try again, I want to depart at 6 in the evening this Saturday from Anaheim.	['6 in the evening', ' this Saturday', ' Anaheim']	try again, i wanna go at 6 in the evening this saturday from ananaheim	0.0754152089357376	0.891921877861023	0.8165066689252853	0
Your appointment was successful and is located at 3107 Lone Tree Way.	['3107 Lone Tree Way']	3107 Lone Tree Way - Your appointment worked out!	0.0029662903398275	0.8195642232894897	0.8165979329496622	0
I am looking for a bus leaving on the 2nd of this month. I am heading out from Los Angeles	['2nd of this month', 'Los Angeles']	i wanna find a bus to LA on the 2nd of this month	0.0504366308450698	0.867114782333374	0.8166781514883041	1
I want to eat at The Grill in San Jose at 12:30.	['San Jose', '12:30', 'The Grill']	i wanna eat at Grill in San Jose at 12:30	0.0346234627068042	0.8514969348907471	0.8168734721839428	1
Can you find round trip flights for me? I'd like to travel Economy leaving from San Fran.	['San Fran']	can you get round trip flights for me? i wanna go to economy from san francisco.	0.0058982553891837	0.8229254484176636	0.8170271930284798	0
I plan on leaving from Paris, France this Sunday. I want to go to Atlanta with an economy seat.	['this Sunday', ' Paris, France', ' Atlanta']	i'm going to leave from paris, france this sunday I wanna go to Atlanta with an economy seat.	0.0296951718628406	0.8467351794242859	0.8170400075614452	0
I am returning on the 10th. Could you please check an availability in economy class.	['the 10th']	i'm back on the 10th check out economy class if you can get it?	0.0027289725840091	0.8198079466819763	0.8170789740979671	0
We are 3 persons.	[]	We're 3 people.	0.0255001652985811	0.8427110910415649	0.8172109257429838	0
Please confirm for me these details: The check-out date will be March 13th and you would like 2 rooms.	['March 13th']	confirm this - 2 rooms with check-out date march 13	0.0044524506665766	0.821775496006012	0.8173230453394353	1
From which date you need the reservation?	[]	from when you need the reservation?	0.0045648803934454	0.8220898509025574	0.8175249705091119	1
Would you like to get tickets?	[]	wanna get tickets?	0.0923287644982338	0.9100768566131592	0.8177480921149254	0
Yes. It has wifi connection. The cost of the room is $234.	['$234']	yea, yeah. it has wifi connection$234 is the cost of the room.	0.0031700357794761	0.8213988542556763	0.8182288184762001	0
I will be going to the salon on the 7th. It's called Shampoo Dolls and I would like the appointment at half past 3 in the afternoon.	['the 7th', ' Shampoo Dolls', ' half past 3 in the afternoon']	i'm going to the salon on the 7th it's called shampoo dolls and i wanna have it at half past 3 in the afternoon.	0.0086875092238187	0.8269321918487549	0.8182446826249361	0
Could you help me in searching one-way flights? Southwest Airlines is my preference. I am starting from Las Vegas.	['Las Vegas']	can you help me search one way flights? Southwest Airlines is my fav! i'm starting from las vegas	0.0030356207862496	0.8222543001174927	0.819218679331243	0
